Category,Channel,Message
STATIC,0,"Bard LF Static E9S-E12S reclears. Available Sun-Thu 8pm PST onwards, Fri-Sat 1pm PST onwards. Discord: Mountainwhale#0001"
STATIC,0,BLM and Tank/DPS main LF static. Open to days of raiding. 2PM-5PM EST are the times that work for us. Open for discussion.
STATIC,0,"C/MC raid 5.4+ lfm Healer/Non-SAM melee.  Have cleared e9s, starting to learn e10s. T-W-T 7-9p PST.  Tell, join, or ebrhune#8156"
STATIC,0,DNC LFG limit cut/fresh (I'm rusty). Times @ afternoon/evening CST but not past 11PM. 2-3 hour sessions preferred. .>i
STATIC,0,DRG LF weekly 12s. Cleared WK1. Leave disc
STATIC,0,early morning EST/ asia based static looking for a non whm healer and a ranged dps for fresh e12 prog and tuesday reclears
STATIC,0,"fresh prog weekly DR savage group looking for more! runs mon & wed 6-10pm EST, for more info or invite kindly DM  Tasku#7514"
STATIC,0,i512 PLD LFG for week 2 clear; up to Lion's; picks up strats fast; discord available Movie#0420
STATIC,0,i527 GNB LF MC-sHC Static for Reclears. Available 6pm-11:30 EST  Discord: Cherry#1505
STATIC,0,iLvl 506 AST LF static for eden; I can go as any healer. I'm not perfect but I learn fast.. :) can /tell or discord: Ché#0001
STATIC,0,"ilvl 509 RDM lf end game raid group. Played since ARR, burnt out after SB but recently picked back up and really wanna clear E9-12S"
STATIC,0,ILVL 527 WHM and ILVL 517 WAR LFG for E9-E12S. New to the data center and looking for Savage and/or Ultimate group. Rylai#5947
STATIC,0,"ILVLV 530 WHM LFG Ultimates/current raid tier, on disc Quorra#5947"
STATIC,0,LF 1 sub for ttonight for E10S clear @ 8 PM PST. We r on 2nd towers. Jobs below! Maybe AFK. Calli#0027 on disc :)
STATIC,0,LF a melee 4 tuesday / thursday static 7-9pm 7/8 lgbtqia+
STATIC,0,LF DPS Listed MC Static 7/8. Raid times are Tues-Thur 8p-10p est. Progging e12s p2. Looking to reclear today. Disc: @Ausoy#0118
STATIC,0,"LF HEALER CASUAL STATIC TU/WED 10:30 EST E9S PROG: women/nb only, be gay, no exp required <3 EggSquish#9524"
STATIC,0,LF Healer preferably AST for static on Tues/Wed 6-9pm pst if you wanna know more details. pm Duo#9925
STATIC,0,LF permanent tank & melee. BJCC experience highly preferred. Add me on discord: kc#0720
STATIC,0,LF regen healer sub for fresh eternity prog tonight at 7pm est-10pm. Currently /busy for a house but can discord // Rizzard#3135
STATIC,0,"lf static for savage/TEA. Have cleared ucob/uwu On wormhole form on tea, can do anyday but friday night. Tetra#6615"
STATIC,0,LF>Static BLM/Tank or DPS -Tue Wed Thu- available from  2pm~5pm EST 3 hrs sessions
STATIC,0,LF4M Tues E9S-E12S reclears on reset 2AM CST || Need non-AST heal + 3 non-SMN dps || Discord pref || Movie#0420
STATIC,0,lfg have experience up to lions on drg willing to reprog tier on other classes if needed. discord phase001skeith#9445 late pst
STATIC,0,LFM Midcore static needs 1 non-ast healer for raids on Tues/Thurs from 8-11:30pm est. Currently on e12s. Willing to teach e11s.
STATIC,0,LFM. non WAR tank. Any healers. Sat/Sun 10AM-3PM EST. Group at gavel. Ivory Crown#4993. Any question welcome!
STATIC,0,LFM: 1 dps/helaer  Wed-Fri 8-11pm est. enrage of part 1. Discord lina#9258
STATIC,0,"LFmelee  Sub. Cleaning up phase 1, phase 2 prog"
STATIC,0,LGBTQIA+ Beginner's static looking for a tank and melee dps (gnb is already taken) If interested my discord is: Nightwolf#8616
STATIC,0,"Looking for members to static/prog E12s english speaking starting around 7-8pm ST, Send a tell for more info."
STATIC,0,main nin lf statik 6 pm to 10:30pmEST free everyday can also play dnc fresh on 12s FR EN
STATIC,0,"MC Static LF1M, potential 1 Sub for 5.4 Savage. M/T 9pm-12am est, TH 10pm-1am est."
STATIC,0,"Melee/Tank/Healer LF HC group next Ultimate. Lots of experience, top NA kills, references. Flexible times. Rab#5031"
STATIC,0,New C to MC static for 5.4 Savage and older savage when bored. TWT 7-9p PST.  No prior raid exp ok! Let's learn and fail together
STATIC,0,New mc static lf phys ranged and any healer 7:30-10:00pm pst Tue Wed Thu msg ThickestThighs#9002 for more info
STATIC,0,New Prog static 7/8 recruiting a Frontline Dps <510 Non Sam> for tuesday/thursday night No salt Static. 9-11pm EST. New/Used ok
STATIC,0,relatively new 7/8 static LF 1 non-pld mt for the new eden tier! Message me at granger#0966 on discord if interested!
STATIC,0,semi serious casual static looking for dps. on e11s enrage. Tues and thurs 8pm-1030 est. Discord me Ionsta#2751
STATIC,0,Semi-Hardcore Static LF1M for 5.4 Raids. phys-rng/melee. M/T/F/Sat 8pm est.
STATIC,0,SoftCore no Salt Static LF frontline dps replacement. Working on Tiles E9S. Monday/Thursday 9-11 EST. join/tell intrest
STATIC,0,"static LF 1 dps rep for e9s tonight, 2 chest pref"
STATIC,0,"Static LF 1 non-nin melee DPS, 7:30pm - 9:30pm EST Tues - Thurs, currently on e12 phase 1, discord Snow#6988 for info"
STATIC,0,"Static lf 2 healers for 12S P1. Seen to Lions. Contact Cass#1413 on discord for more info. T, Thr, F 7PM-10PM EST"
STATIC,0,Static LF AST/SCH raid days: TUE/THRS 19:00st SAT 14:00st currently progging E11S join for more info. If AFK: Floof#1342
STATIC,0,Static LF the listed roles in prep for 5.4 || T/W/Th 7:30-9:30 AM EST || Discord: Mia#0585
STATIC,0,"Static Looking for Tank, Healer and DPS. Monday and Friday 8-11pm EST. Discord Required."
STATIC,0,Static recruit. Not hardcore. Discord needed. tues-thurs 11:30pmEST. Join if you have questions.
STATIC,0,"Static Recruiting! LF SAM for E9S-E12S in Fresh, Blind Prog. Tues-Fri 11PM to 2AM EST. No Salt Plz. Discord REQ."
STATIC,0,"Week 1 cleared, lf for a static for reclears. Alt available for split clears. Can flex any dps role."
STATIC,0,"   Looking for Statics,  job discussions and pugs? Join us with thousands of raiders!!  https://discord.gg/puD8NfuCbX"
STATIC,0, Place to find    ♪Get your ultimates!!♪  w/~19k+members!  https://discord.gg/XAmyP43Tye
STATIC,0, Place to find    ♪Get your ultimates!!♪  w/~19k+members!  https://discord.gg/XAmyP43Tye
TRADE,0,#1 NA WHOLESALER! NEO SET-660K! i490 SET-1.5M(w/DISCOUNT OPTIONS)! BUYING PHANTAS ANY AMOUNT 3K! JOIN PARTY!!!
TRADE,0,(SELLING BURNING HAKUTAKU EYES 2M PER)
TRADE,0,(Spriggan) WTB any rank 6 or higher FC (NO interest in Fc with plot)
TRADE,0,"**Looking for a Large Plot, Coeurl Server** Ancient Order is looking to upgrade our house<3"
TRADE,0,".:♥:. Crafter/Gatherer looking for work!  gear, raid pots/food, levekits and more! .:♥:."
TRADE,0,"[Cactuar] [Sell-FC] [Goblet] [Small] [Ward 7, Plot 53] Beautiful view above, mb directly below. Only 50m instabuy!"
TRADE,0,[Cerberus] Selling shirogane Plot 48 (small) - afk pls msg in discord Amina Shai#0001
TRADE,0,[Louisoix][SellFC][Medium][Plot 51][Lavender Beds] 25m b/o
TRADE,0,[OPEN] V's Armory Need gear? Crafting FULL Exarch sets an affordable price.
TRADE,0,[Ragnarok] [Relo] [Medium] [Shirohane] [P13]
TRADE,0,"[WTB] Allegory, 2k = 175k. PST"
TRADE,0,[ZALERA-Only] WTS Mist Relo Plot 7/// WTB Large FC Any location. DM any questions.
TRADE,0,<Midgar> Looking for Free Company with plot any city and any size. Workshop is NOT required. Discord @Lunar#5999
TRADE,0,"☆ Crafter/Gatherer looking for work!  gear, raid pots/food, etc. ☆ You bring matts, you get a discount! ☆  GSM Specialist!"
TRADE,0,15-50\50-60\60-70: 600k each | 70-80: 1mil | 15-80: 2.4mil | discounts available
TRADE,0,"ATTENTION FC LEADERS ! Selling SCHEMATICS BOARD MATS of all types-Florist house glam kit=2.5mil, c.lumber(120k) & p.clay(100k"
TRADE,0,Buying all amounts of Allegory! 2k = 450k
TRADE,0,Buying allegories@500k per 2k tomes
TRADE,0,Buying Allegory (Tome materials) Paying 3.5k for 20 tomes.
TRADE,0,"Buying allegory 450k per 2000 tomes, any amount is fine! Join party to sell."
TRADE,0,Buying allegory tomes 2k @ 350k - Will buy less
TRADE,0,buying allegory tomes 500k/2k
TRADE,0,Buying Phanta 2k = 250k :)
TRADE,0,"Buying spirit extract, 180,000 gil a stack. Join the party, can't respond to tells. We meet at Limsa aetheryte on gilga."
TRADE,0,"Come to Jenova's Limsa Aftcastle to receive a free HQ gear piece, minion, or glam! We have plenty for everyone! It's ongoing now!"
TRADE,0,Crafter Service for Pots/Food on mass. Your mats. join for info
TRADE,0,"Crafting all calfskin items and demon glamour weapons, always cheaper than market! (or any other glamour you need)"
TRADE,0,Crafts by Hayden - Now Open! Your mats? Free! (Tips appreciated!) My mats? Let's talk. - i510 Sets: 1 Mil (No Weapon)
TRADE,0,Gamina's Emporium now open! Exarchic sets 3M! Crafter/Gatherer sets 2M! Food/pots on request. Will buy tomes
TRADE,0,Gamina's Emporium now open! Making Exarchic sets 3M Crafter/Gatherer sets 2M. Food/pots on request. Will buy tomes
TRADE,0,"HI NEW DEAL 510HQ Exarchic(1Set(1M)(2Set(1.9M)(3Set(2.7M),+100K per WEAPON <33-TAKING UP orders 1st come 1st Serve!"
TRADE,0,HQ Exarchic gear for 2mil a set! That includes the weapon!
TRADE,0,"If you looking for cheap exarchic rings for ur alt jobs, check twintania mb"
TRADE,0,LF large shiro or lavender house. Message me or join.
TRADE,0,Looking to buy all Piety and Tenacity grade 7 Materias 300g each
TRADE,0,"Looking to buy the new hair (Early to Rise),  8 mil OBO"
TRADE,0,Looking to sell a Tsukuyomi's Moonlit Odachi for 2.5mil join if interested willing to sell it for a bit lower as well
TRADE,0,Looking to trade the Mark III Gabriel Mount for the Modern aesthetics early to rise hairstyle
TRADE,0,"LTS Allegory, 2k - 250k"
TRADE,0,"LTW/CUL 15-80 levekits ready to deliver 2.8m, others made on order 2.4m! ☆ tinyurl.com/nhagoa for more! ☆ Shangri-la#1529"
TRADE,0,Making shinryu weapons or Shinryu's Wings (housing item) at 25% of Midgar MB prices. Join and let me know what you want.
TRADE,0,Master (melding) Omni-crafter! All recipies acquired! Discounts available! The Cranky Crafter: Goblet 10/7 @ West aether. =^.^=
TRADE,0,"Need a few Pelagic Clay? Need a lot? I've got 35 to sell! 200k for each, send a tell or join! Also have a couple Coco Lumbrers."
TRADE,0,Need a mansion in Faerie? I have a large mansion in Faerie. Discord - Wulfen#8144
TRADE,0,Night Steel Pegasus 14M. Skip the MB tax. Ride a cool horse that makes people think you did Palace of the Dead real good!
TRADE,0,Offering Gather Service - 30% Less than MB per item
TRADE,0,Omnicrafter crafting cheap Exarchs OR any other items by request :)
TRADE,0,"Omni-Crafter for hire! - Can craft just about anything up to ilv 510,prices are negotiable. Send tell or join if interested."
TRADE,0,"Omni-Crafter for hire! Will craft anything for you, wiling to pentameld, price are negotiable - Send tell or join! :D"
TRADE,0,"Omni-Crafter for hire! Will craft anything for you, willing to pentameld, prices are negotiable - Send tell or join! :D"
TRADE,0,Omnicrafter looking for work
TRADE,0,"Omnicrafter looking for work, can make anything"
TRADE,0,"Omnicrafter Looking for work, your mats, free craft! Join the party to ask, and tips are not needed but apperciated!"
TRADE,0,"Omnicrafter Looking for work, your mats, free craft! Join the party to ask, and tips are not needed but apperciated!"
TRADE,0,Omnicrafter will craft anything you want for cheap :) Bring your own materials OR can factor that into the cost
TRADE,0,"Omni-Crafter. Let me know what you need, just provide mats. Tips are appreciated ♥"
TRADE,0,Pink Dragon Crafting Levekits: 15-50\50-60\60-70: 600k each | 70-80: 1mil | 15-80: 2.5mil | ask about pink dragon discounts
TRADE,0,Precrafted i510 gear with weapon 1.4m | 1.2m - 2k allegory discount | Buying 2k Allegory - 250k (No waiting for crafting)
TRADE,0,S> EXARCH SETS @2.1M(175K/pc) B> ALLEGORY @400K/2K TOMES!!! SELLING PENATA WEAPONS AT 650K!!!
TRADE,0,"S> lv30 FC, 3.6M credits with a small shirogane plot, 30m"
TRADE,0,Sam's Screenshot Shop! Professional Grade Screenshots! Only 10k Gil Per One YOU Like! Samples? Ask For The Discord :D^
TRADE,0,"Seliing i 490 Doh pieces,  1  mil per piece, fully melded full set 11 pieces,  10 mil "
TRADE,0,"selling /malevolent 1m, pleasant dot parasol 400k"
TRADE,0,Selling 15-80 DoH Leveling Kits / Any Other Request / PST!  o/
TRADE,0,Selling 1x Eldthurs Horn for 8mil. Skip MB taxes \o/ Join if interested
TRADE,0,Selling 510 HQ gear sets [Low price] :3
TRADE,0,Selling 510  sets 900k (Weapon upon request) //  Individual prices available // Buying Allegory 2k @ 150k // Join Party //
TRADE,0,Selling 510  sets 900k //  Individual prices available // Join Party //
TRADE,0,Selling a Mist Medium relocation on bryn. Plot 37 join/tell offers.
TRADE,0,"Selling Calfskin jacket/pants 1m ea, boots/hat/gloves 550k ea PM me"
TRADE,0,Selling Calfskin Rider's Jacket for 900k! Join PF in interested :D
TRADE,0,"SELLING Eureka Petrel Horn, Eldthurs Horn, and Form and Function Hairstyle. Can give discount off Marketboard."
TRADE,0,selling eurekan petrel. pm me your best offer
TRADE,0,"Selling Eurekan petrel4.8 millions each, cheaper than MB, no tax"
TRADE,0,"SELLING EXARCH Sets 1.5MIL, Includes Weapon! All Orders come with Free Pizza and Soda!"
TRADE,0,Selling Fog of Phantom (creepy theme) from PotD. Please join party. 1 mil. Have one left.
TRADE,0,Selling Free Company Schematics Materials.
TRADE,0,Selling hair cut early to rise 12Mil Meet at aftcastle
TRADE,0,"Selling HQ 490 DoH/DoL sets, just in time for the Ishgard restoration project. Cheaper than MB, Whipser or join for info."
TRADE,0,"Selling HQ Exarchic gear! 2.2 mil=full set, 200k=1 piece, 1k Allegory=1piece, made to order"
TRADE,0,selling i490 gears/tools and i510 gears/weps! discount with your mats!
TRADE,0,"Selling i510 pieces, full set including weapon for 2.1m. Please join party for pricing or I cannot reply!  Buying tome mats 2k per."
TRADE,0,Selling i510 2.5m per set. Bringing tomes will reduce the price.
TRADE,0,SELLING Incitatus Whistle! (Shiva Unreal Pony) 16 million or best offer
TRADE,0,selling L house in MIST on spriggan - Ward 15 slot 2 discord > Kat3R#9807
TRADE,0,Selling medium plot 25 in the Goblet on Adam
TRADE,0,"Selling new Glam Coffer. [Casual Attire] For 10,000,000."
TRADE,0,Selling Penta Melded I490 Crafter/Gatherer Tools - 700k Each. Join Party to get them
TRADE,0,selling personal small in plot 21 of ward 21 in goblet on cactuar for 7 mil or best offer PST
TRADE,0,"Selling Phanta mats, let me know what you want and I can deliver it to you. 2k for 300k. Join the party don't /tell please"
TRADE,0,selling samurai barding - 9 mil or best offer - pls join party ~*
TRADE,0,"Selling Sand Fox minion way cheaper than MB, leave me an offer"
TRADE,0,Selling Suzaku trial weapons 75% of MB price. Send tell for info. Crafting trial weapons for Mats + 100K
TRADE,0,Selling Titania Barding 750k gil. Can lower price to match your world's marketboard history - just haven't bothered to check all.
TRADE,0,Selling ufiti mount for 1.1 mil its cheaper then the MB
TRADE,0,Selling Workshop Schematics and Modified Parts. Prices-> imgur.com/xNvHlfd
TRADE,0,"Small Half-Timber House exterior for sale. 1mil & Medium Carbuncle House for 2 mil, "
TRADE,0,Tired of leveling crafting? Get 70-80 crafting in 5 minutes with Aubrai's Cyrstarium Leve Package! \o/  Join or message for details
TRADE,0,trading ilvl 510 gearpieces for allegory | 1 piece for 500 tomestones
TRADE,0,WANT TO SELL TSUKI BOW FOR 3 MIL.
TRADE,0,White Whittret Melding - Taking Orders - Inquire Within! Penta-Melded ilvl510/ilvl490  Discord:DreamComeTwo#3022
TRADE,0,"Why pay full MB price? Exarchic, glams, gear, anything in game made to order. // Free/discounted craft if byo mats/tomes"
TRADE,0,"Will make just about anything. Bring mats and crystals. Tips not required or expected. If I'm afk, just <se.1>"
TRADE,0,Willing to buy plot 16 and 46 lavender beds Malboro. Message me~
TRADE,0,WTB 2k Allegory 250k or 2.5k/1 item
TRADE,0,WTB 3x Synthetic Resin! PST for pricing! c:
TRADE,0,WTB clear. Have been to 15% multiple times. 100k for each person that helps.
TRADE,0,WTB Free company on Moogle - DM me or Hurly#2407
TRADE,0,WTB Free company on Moogle - DM me or Hurly#2407
TRADE,0,WTB Free Company on Moogle (lvl20+) - DM me or Hurly#2407
TRADE,0,WTB Goblet FC Spriggan pref Large or Medium. Private Plots are fine too if its a Medium
TRADE,0,wtb house
TRADE,0,WTB Modern Aesthetics - Early to Rise for 10 mil  :) /tell pls
TRADE,0,"WTS Eastern Cherry Tree, cheaper than MB - Jenova only - PST or Join"
TRADE,0,WTS FC with S plot in LB (plot 29)
